rating,reviews,installs
4.4,1275373,"10,000,000+"
4.4,43,"1,000+"
4.8,258277,"10,000,000+"
3.3,171,"10,000+"
3.3,1434,"100,000+"
4.4,22,"5,000+"
3.7,701,"100,000+"
3.4,2420,"1,000,000+"
2.3,251,"50,000+"
3.3,11,"1,000+"
2.7,90,"5,000+"
4.6,1170641,"10,000,000+"
3.5,174,"50,000+"
3.4,150,"50,000+"
4.3,259,"10,000+"
4.1,9,"1,000+"
4.7,2598579,"50,000,000+"
4.4,574719,"10,000,000+"
3.8,250,"50,000+"
3.0,78,"10,000+"
4.4,98,"10,000+"
4.2,27,"5,000+"
4.5,24,"1,000+"
3.5,91,"10,000+"
4.5,78629,"1,000,000+"
4.3,955614,"10,000,000+"
4.5,82,"5,000+"
4.5,648380,"10,000,000+"
4.0,7317,"1,000,000+"
4.8,4,100+
4.3,1659,"100,000+"
1.7,14,"1,000+"
4.3,18325,"1,000,000+"
4.2,8,"5,000+"
4.2,725,"100,000+"
4.3,2158,"100,000+"
4.0,7718,"100,000+"
4.2,249,"50,000+"
4.6,9,500+
4.1,29062,"1,000,000+"
4.6,11,"1,000+"
4.1,484,"100,000+"
4.0,202,"50,000+"
3.3,40,"1,000+"
4.1,1948,"100,000+"
4.0,9,500+
4.4,52,"5,000+"
4.2,294,"50,000+"
3.8,35572,"1,000,000+"
3.1,20973,"5,000,000+"
5.0,5,"1,000+"
4.2,492,"100,000+"
4.7,114,"5,000+"
4.4,1604146,"10,000,000+"
4.6,285,"10,000+"
4.4,260137,"10,000,000+"
2.9,2079,"100,000+"
2.7,8346,"1,000,000+"
4.6,7264,"100,000+"
4.0,6205,"100,000+"
3.8,1156,"100,000+"
4.8,6,"1,000+"
5.0,1,100+
3.9,127,"1,000+"
4.2,19666,"1,000,000+"
4.1,2808,"100,000+"
4.7,54,"10,000+"
4.2,24775,"100,000+"
4.2,3845,"500,000+"
3.7,244,"10,000+"
4.1,15765,"1,000,000+"
4.1,305,"10,000+"
3.8,141,"10,000+"
4.6,4546,"100,000+"
4.4,21,"5,000+"
4.2,924,"100,000+"
4.4,569,"50,000+"
4.6,29,"1,000+"
5.0,8,50+
4.5,52,"5,000+"
3.5,17,"5,000+"
3.9,56,"10,000+"
4.4,15806,"1,000,000+"
3.0,2,10+
3.1,440,"50,000+"
4.4,69,"50,000+"
3.0,94,"10,000+"
3.7,53,"1,000+"
3.7,291,"100,000+"
3.9,71,"10,000+"
4.8,53,"1,000+"
4.6,6344,"500,000+"
4.6,10,500+
4.5,12,"1,000+"
4.3,6,"1,000+"
5.0,7,100+
4.3,10446,"500,000+"
4.7,9,100+
4.0,82,"5,000+"
3.8,11,"5,000+"
5.0,2,100+
4.8,111,"5,000+"
4.5,11,100+
4.3,12,500+
3.7,1213,"500,000+"
4.3,72,"10,000+"
3.8,489,"10,000+"
4.5,484,"1,000+"
4.6,23,"10,000+"
4.1,2954,"100,000+"
4.2,27,"10,000+"
5.0,41,"1,000+"
4.3,7168735,"1,000,000,000+"
3.3,115,"10,000+"
3.6,9895,"1,000,000+"
4.0,162530,"10,000,000+"
4.0,39779,"5,000,000+"
4.0,254518,"10,000,000+"
4.3,647721,"10,000,000+"
4.2,88901,"10,000,000+"
4.3,65146,"10,000,000+"
4.2,104551,"10,000,000+"
4.5,66321,"5,000,000+"
4.3,29270,"5,000,000+"
4.6,751911,"10,000,000+"
4.4,1520,"100,000+"
4.2,97,"10,000+"
4.2,11087,"1,000,000+"
4.2,26426,"1,000,000+"
3.4,2332,"100,000+"
3.2,2728,"500,000+"
4.0,60,"5,000+"
4.6,227,"10,000+"
3.2,24,"10,000+"
4.4,132,"10,000+"
4.0,463,"10,000+"
4.7,70,"1,000+"
3.7,3,500+
3.9,306,"100,000+"
4.2,162,"10,000+"
4.1,44,"1,000+"
3.5,24,"10,000+"
4.8,12,500+
4.3,201,"10,000+"
3.9,386,"50,000+"
3.5,100,"10,000+"
4.3,285,"10,000+"
4.4,16,"1,000+"
4.8,13,100+
3.9,9,"1,000+"
3.8,43,"10,000+"
4.2,109,"10,000+"
4.0,5300,"1,000,000+"
4.0,265,"100,000+"
4.4,13,"1,000+"
4.7,65,"5,000+"
4.5,112,"10,000+"
4.3,367,"100,000+"
3.3,126,"5,000+"
4.3,127,"10,000+"
4.1,134,"10,000+"
2.1,149,"50,000+"
3.7,40,"1,000+"
4.2,25726,"1,000,000+"
4.4,31,"1,000+"
4.2,23,500+
2.1,87,"5,000+"
2.4,36,"1,000+"
4.1,22,"5,000+"
3.1,1734,"500,000+"
5.0,2,1+
3.5,196,"10,000+"
4.2,20,"10,000+"
4.7,303,"10,000+"
4.8,23,"10,000+"
4.5,226,"100,000+"
4.6,66,"10,000+"
4.6,32,"10,000+"
4.9,285,"10,000+"
4.8,1491,"50,000+"
4.0,13,"1,000+"
3.9,592,"100,000+"
4.1,181,"10,000+"
4.1,690,"50,000+"
4.5,227,"50,000+"
4.2,287,"50,000+"
4.0,677,"10,000+"
4.4,27,100+
1.9,8,"1,000+"
3.7,26,"5,000+"
4.2,79826,"1,000,000+"
4.0,3647,"100,000+"
4.3,242096,"10,000,000+"
2.5,862,"100,000+"
4.4,3452530,"100,000,000+"
3.7,16973,"5,000,000+"
4.7,1424,"100,000+"
4.6,169661,"10,000,000+"
4.4,172,"5,000+"
4.3,7441,"500,000+"
4.4,55,"1,000+"
2.6,496,"100,000+"
3.6,25,"1,000+"
3.8,11,"1,000+"
4.4,31,100+
4.4,21,"1,000+"
3.0,10,"5,000+"
4.2,43252,"5,000,000+"
3.7,492,"50,000+"
5.0,5,50+
4.2,8,500+
4.8,4,100+
4.4,7,500+
4.1,36151,"1,000,000+"
4.7,113,"1,000+"
4.7,8343,"50,000+"
3.3,27,"5,000+"
4.0,209,"10,000+"
1.0,1,50+
4.4,382,"10,000+"
4.2,5,500+
4.4,8,"1,000+"
4.6,27135,"100,000+"
4.3,20,"1,000+"
4.4,7,"1,000+"
3.7,20,"1,000+"
2.9,7,500+
4.0,1,100+
4.4,112,"1,000+"
3.3,14,"1,000+"
4.2,4,500+
4.5,6230,"100,000+"
2.3,3,500+
5.0,4,100+
3.6,5,"1,000+"
3.9,137377,"5,000,000+"
4.4,7461,"1,000,000+"
4.2,120,"10,000+"
4.8,17,"5,000+"
4.3,39109,"1,000,000+"
4.2,5988,"500,000+"
4.4,10341,"500,000+"
4.3,193,"10,000+"
4.0,21,"10,000+"
1.4,45,"5,000+"
3.3,1476,"500,000+"
4.3,539,"50,000+"
4.6,30,"1,000+"
4.7,289,"5,000+"
4.2,540,"10,000+"
3.9,4496,"100,000+"
3.4,9,"1,000+"
4.3,247,"10,000+"
4.8,123,"1,000+"
4.8,93,"1,000+"
4.5,197,"10,000+"
3.3,16,500+
4.2,5,500+
4.9,49,100+
4.2,41,"1,000+"
4.6,1238,"100,000+"
4.1,205,"50,000+"
4.6,12,"5,000+"
4.0,474,"50,000+"
4.2,69,"10,000+"
5.0,2,500+
4.1,29,"10,000+"
3.7,4071,"500,000+"
4.1,142,"100,000+"
3.8,103,"5,000+"
4.7,12,100+
3.5,3347,"100,000+"
4.0,983,"100,000+"
4.2,63,"5,000+"
3.3,1988,"500,000+"
3.7,29,"10,000+"
3.4,3491,"1,000,000+"
3.7,533,"100,000+"
5.0,2,500+
4.4,7,"5,000+"
5.0,15,100+
4.8,6,10+
4.4,7,500+
4.9,13,100+
4.0,967,"100,000+"
4.4,4396,"100,000+"
4.5,192851,"10,000,000+"
4.9,8418,"500,000+"
4.4,9443,"100,000+"
4.4,3156484,"100,000,000+"
5.0,20,100+
4.8,787,"1,000+"
4.6,838,"50,000+"
4.3,2806,"100,000+"
3.8,66033,"10,000,000+"
4.3,7557,"100,000+"
4.3,44,"1,000+"
4.1,560,"10,000+"
4.5,54090,"5,000,000+"
4.2,3103,"100,000+"
3.8,48545,"1,000,000+"
4.3,18,"1,000+"
4.4,3451011,"50,000,000+"
4.2,618562,"50,000,000+"
4.2,4330,"100,000+"
3.8,484226,"50,000,000+"
4.2,28390,"5,000,000+"
4.0,78,"5,000+"
4.2,67,"5,000+"
4.3,1580,"100,000+"
4.3,556929,"10,000,000+"
4.4,146,"10,000+"
4.7,1535581,"50,000,000+"
4.1,2520,"100,000+"
4.5,559597,"10,000,000+"
4.2,305367,"10,000,000+"
4.3,128367,"1,000,000+"
4.4,103909,"5,000,000+"
4.5,76608,"1,000,000+"
4.3,275843,"10,000,000+"
4.2,123309,"10,000,000+"
4.0,263907,"10,000,000+"
3.4,32,"1,000+"
4.4,1849,"10,000+"
3.8,63,"10,000+"
3.0,39,"10,000+"
4.1,141,"50,000+"
4.4,3066,"1,000,000+"
4.1,262,"50,000+"
4.1,256,"100,000+"
4.1,28892,"5,000,000+"
4.5,634159,"10,000,000+"
4.1,32,"10,000+"
2.2,19,"1,000+"
3.9,428,"100,000+"
4.0,1542,"50,000+"
4.3,105,"1,000+"
3.9,17067,"5,000,000+"
4.0,3322,"100,000+"
4.2,2509,"1,000,000+"
4.2,7699,"500,000+"
3.6,5,"1,000+"
4.3,19,"1,000+"
4.4,447,"100,000+"
2.6,17,"5,000+"
4.1,29798,"1,000,000+"
3.5,412,"5,000+"
4.2,72,"10,000+"
3.7,3,50+
4.5,4724,"50,000+"
2.4,407,"50,000+"
2.9,1073,"100,000+"
4.2,63056,"1,000,000+"
4.2,509,"100,000+"
4.0,3,"1,000+"
2.6,64,"10,000+"
4.4,7,"1,000+"
4.8,4,500+
4.7,22,"1,000+"
4.4,643,"10,000+"
4.6,87,500+
2.7,198,"100,000+"
3.8,11,"1,000+"
1.7,6,100+
4.6,17,"1,000+"
3.3,218,"10,000+"
4.6,275,"5,000+"
2.3,50,"10,000+"
4.5,81219,"10,000,000+"
4.8,16,"1,000+"
5.0,5,"1,000+"
4.1,64,"5,000+"
4.9,16,100+
3.0,4,"1,000+"
4.8,111,"1,000+"
4.5,276,"100,000+"
3.4,694,"50,000+"
4.0,35188,"1,000,000+"
3.7,31883,"1,000,000+"
2.2,4,500+
4.8,89,"1,000+"
5.0,3,100+
4.5,103,"1,000+"
4.3,101762,"1,000,000+"
3.8,28660,"5,000,000+"
4.5,20101,"100,000+"
4.5,10440,"50,000+"
4.8,10,10+
4.5,267378,"10,000,000+"
4.4,2017,"100,000+"
3.9,142693,"5,000,000+"
4.3,47,"1,000+"
4.3,80,"10,000+"
4.0,2076,"500,000+"
4.1,7118,"1,000,000+"
4.6,21187,"1,000,000+"
3.7,34079,"5,000,000+"
3.4,4334,"100,000+"
4.5,1439,"10,000+"
4.4,1644,"10,000+"
4.4,1630,"100,000+"
2.4,7,100+
4.1,10758,"100,000+"
4.6,2390099,"100,000,000+"
4.6,9612,"100,000+"
4.3,5442,"50,000+"
4.3,205830,"10,000,000+"
4.7,3049,"50,000+"
4.2,867,"100,000+"
4.3,14453,"1,000,000+"
4.3,6079,"500,000+"
3.9,129268,"10,000,000+"
4.7,167406,"1,000,000+"
4.2,128579,"5,000,000+"
4.1,389,"10,000+"
4.6,8175,"100,000+"
4.7,8114,"100,000+"
4.3,6,500+
4.5,4027,"100,000+"
4.6,17180,"1,000,000+"
2.9,141,"10,000+"
4.0,2,"1,000+"
3.0,26,"1,000+"
3.9,286,"10,000+"
4.8,27,500+
3.9,11,"1,000+"
4.0,675,"100,000+"
5.0,2,10+
4.0,2055,"100,000+"
5.0,2,10+
4.5,42,"1,000+"
4.8,12,"1,000+"
4.6,53,"5,000+"
4.2,29,"10,000+"
3.4,7,"1,000+"
2.6,219,"50,000+"
2.4,577,"50,000+"
4.5,35479,"1,000,000+"
4.6,7420,"50,000+"
3.3,10,"1,000+"
4.1,58,"10,000+"
4.6,19,500+
3.9,91,"5,000+"
4.0,5055,"100,000+"
3.4,3640,"500,000+"
4.5,1819,"100,000+"
4.0,180,"10,000+"
5.0,22,"1,000+"
3.6,16,"5,000+"
3.5,43,"10,000+"
4.6,2312084,"100,000,000+"
4.9,23,"1,000+"
3.7,66,"10,000+"
5.0,3,100+
4.0,76,"10,000+"
3.9,77,"10,000+"
5.0,2,100+
4.0,282,"10,000+"
4.9,7,"1,000+"
4.4,337,"10,000+"
3.6,284795,"10,000,000+"
4.7,45,"5,000+"
4.3,12,"5,000+"
3.9,5644,"1,000,000+"
4.5,63765,"1,000,000+"
4.2,313769,"10,000,000+"
4.6,12,50+
4.1,305737,"10,000,000+"
4.3,1118201,"10,000,000+"
4.6,899010,"10,000,000+"
4.2,1259723,"50,000,000+"
4.6,181961,"10,000,000+"
4.5,205914,"10,000,000+"
4.4,341234,"10,000,000+"
4.2,1042170,"50,000,000+"
4.5,42729,"5,000,000+"
4.0,29944,"5,000,000+"
4.2,212067,"10,000,000+"
4.7,155694,"1,000,000+"
4.1,285838,"10,000,000+"
4.4,344383,"10,000,000+"
4.3,129305,"5,000,000+"
4.6,104676,"5,000,000+"
4.2,4099,"100,000+"
4.0,4722,"500,000+"
2.3,69,"10,000+"
4.5,501,"10,000+"
3.6,226,"50,000+"
4.4,17,500+
3.9,20,"10,000+"
3.9,13,100+
4.8,38,500+
4.2,16,"1,000+"
3.7,11,"5,000+"
4.0,616,"50,000+"
1.0,1,"1,000+"
4.4,103,"10,000+"
4.7,325,"10,000+"
3.6,35121,"5,000,000+"
4.1,341,"50,000+"
3.3,381023,"10,000,000+"
5.0,3,100+
4.3,26601,"1,000,000+"
4.7,55,500+
4.0,68664,"10,000,000+"
4.4,524467,"10,000,000+"
4.6,17,100+
5.0,3,10+
4.3,52199,"1,000,000+"
4.3,6333,"1,000,000+"
3.8,4,100+
4.1,956,"100,000+"
4.6,969,"10,000+"
4.0,1469,"100,000+"
4.7,2066,"100,000+"
3.6,1166,"100,000+"
4.5,26744,"500,000+"
4.0,802,"100,000+"
4.1,1686,"100,000+"
4.0,41747,"5,000,000+"
3.8,19221,"5,000,000+"
4.5,2448,"100,000+"
2.8,17,"5,000+"
4.2,928,"10,000+"
4.8,33,"5,000+"
5.0,1,50+
5.0,13,100+
4.3,534,"100,000+"
4.3,20,"1,000+"
4.5,248,"10,000+"
4.5,41,500+
5.0,6,100+
3.8,5793284,"100,000,000+"
4.4,634,"100,000+"
5.0,19,"1,000+"
4.7,39,"1,000+"
4.7,549,"10,000+"
2.2,4,"1,000+"
4.6,308,"10,000+"
4.6,9,"1,000+"
4.7,29,"1,000+"
4.6,277,"10,000+"
4.4,30,"5,000+"
3.8,125,"10,000+"
3.6,445,"50,000+"
4.9,301,"10,000+"
4.8,160,"10,000+"
4.4,150,"10,000+"
5.0,8,100+
4.8,100,"5,000+"
4.6,106,"10,000+"
5.0,10,"1,000+"
4.6,222,"10,000+"
5.0,4,50+
4.0,4160,"500,000+"
4.3,616,"10,000+"
4.5,415,"10,000+"
4.0,2614,"100,000+"
3.2,304,"10,000+"
4.6,2683,"10,000+"
4.2,3379,"100,000+"
4.8,33783,"1,000,000+"
3.0,28447,"1,000,000+"
4.3,125,"5,000+"
3.9,230,"10,000+"
3.2,1462,"100,000+"
3.9,8419,"100,000+"
4.8,4,10+
3.5,4205,"100,000+"
4.4,1563,"50,000+"
4.1,355,"10,000+"
4.2,1901,"100,000+"
4.7,6073,"100,000+"
4.0,9,"1,000+"
4.4,190,"10,000+"
4.2,45,"1,000+"
5.0,21,100+
3.5,52,"10,000+"
3.8,7326,"500,000+"
4.5,1318,"50,000+"
4.1,98,"5,000+"
4.3,15,100+
4.3,855,"10,000+"
4.4,18,500+
4.0,289,"10,000+"
4.3,23,"1,000+"
4.0,267,"10,000+"
4.9,124,"1,000+"
4.7,21,100+
4.3,33,500+
4.2,279,"10,000+"
4.1,496,"100,000+"
4.3,12843436,"100,000,000+"
4.7,51543,"1,000,000+"
3.2,320,"50,000+"
3.9,9765,"1,000,000+"
4.2,798,"50,000+"
4.1,783,"100,000+"
4.9,13,100+
3.7,84,"1,000+"
3.5,196,"10,000+"
4.9,83,500+
3.3,78,"10,000+"
4.9,659,"10,000+"
3.4,1520,"50,000+"
4.5,2710,"100,000+"
4.3,28,"1,000+"
5.0,6,"1,000+"
3.5,2,100+
4.4,622,"10,000+"
3.7,192,"100,000+"
4.8,6,500+
4.3,1879,"100,000+"
4.9,42,"1,000+"
5.0,3,100+
4.3,8827,"1,000,000+"
4.3,11760,"1,000,000+"
4.4,328,"10,000+"
1.0,1,100+
4.5,117,"1,000+"
4.0,2,10+
5.0,1,10+
4.9,59,500+
4.7,163,"1,000+"
4.5,155466,"10,000,000+"
3.9,8185,"500,000+"
3.2,661,"100,000+"
3.5,2539,"500,000+"
3.7,913,"100,000+"
3.0,597,"100,000+"
4.2,78,"10,000+"
4.0,2,100+
4.1,142,"10,000+"
4.7,19090,"500,000+"
4.0,45,"5,000+"
3.1,72,"10,000+"
4.4,34,"1,000+"
3.2,4,100+
3.9,71,"10,000+"
4.2,86,"10,000+"
4.7,146,"5,000+"
4.0,24,"1,000+"
4.0,45,"5,000+"
3.7,533,"50,000+"
4.1,120,"10,000+"
4.4,30,"5,000+"
4.0,50,"5,000+"
3.9,131,"10,000+"
3.6,7,"1,000+"
4.6,27,"1,000+"
4.4,63,"5,000+"
1.9,250,"50,000+"
4.3,15,"1,000+"
4.5,514,"5,000+"
4.1,66,"10,000+"
3.8,18,"1,000+"
4.1,174,"10,000+"
4.6,144,"1,000+"
3.7,83,"10,000+"
3.9,53,"10,000+"
4.4,50,"5,000+"
4.5,31,"1,000+"
4.3,3781467,"100,000,000+"
4.4,33661,"100,000+"
3.5,46801,"1,000,000+"
4.3,41,"1,000+"
4.5,65,"10,000+"
4.5,5591653,"50,000,000+"
4.4,1432447,"50,000,000+"
4.2,13,"1,000+"
4.3,1167143,"100,000,000+"
3.6,73,"10,000+"
4.0,3,500+
3.8,488,"100,000+"
4.4,125578,"5,000,000+"
3.8,87734,"10,000,000+"
3.9,164,"10,000+"
4.1,14283,"1,000,000+"
4.3,6,"1,000+"
3.5,20675,"1,000,000+"
4.3,51569,"1,000,000+"
4.7,10,"1,000+"
4.5,38297,"10,000,000+"
3.8,159398,"5,000,000+"
4.5,776730,"10,000,000+"
4.2,152,"10,000+"
4.3,70903,"5,000,000+"
4.1,110,"5,000+"
4.6,819694,"10,000,000+"
4.6,4451317,"50,000,000+"
4.5,1243017,"50,000,000+"
4.5,66740,"1,000,000+"
3.0,69,"10,000+"
2.6,186,"10,000+"
3.4,25,"10,000+"
4.4,578,"10,000+"
4.2,33033,"5,000,000+"
4.0,7808,"1,000,000+"
4.7,8347,"500,000+"
3.4,18,"1,000+"
3.7,9,"1,000+"
3.7,3596,"1,000,000+"
4.5,3320,"100,000+"
3.9,174423,"10,000,000+"
5.0,6,"1,000+"
4.3,17,"10,000+"
4.2,178,"1,000+"
4.0,255,"10,000+"
4.5,309,"10,000+"
4.0,91,"10,000+"
4.4,52,"1,000+"
1.8,30,500+
4.3,12,"1,000+"
5.0,3,100+
5.0,1,50+
3.2,12,"1,000+"
4.2,5661,"500,000+"
4.6,47,"5,000+"
3.8,4,"1,000+"
3.9,31,"1,000+"
4.2,34,"1,000+"
4.0,11,"1,000+"
3.8,292,"100,000+"
4.1,157,"50,000+"
3.9,26,"1,000+"
4.4,515,"1,000+"
2.1,32,"1,000+"
1.8,5,"1,000+"
4.2,70,"10,000+"
2.0,1,50+
3.4,2256,"500,000+"
4.3,46,"10,000+"
3.6,2526,"1,000,000+"
3.7,5004,"1,000,000+"
4.7,191,"5,000+"
4.5,67186,"1,000,000+"
4.6,18,100+
3.6,26,"5,000+"
4.4,8259,"1,000,000+"
4.6,41,"1,000+"
2.3,3,"1,000+"
3.8,8211,"5,000,000+"
3.0,2,100+
5.0,2,50+
4.5,43,"10,000+"
4.4,16,"5,000+"
4.5,516,"50,000+"
4.8,18,"5,000+"
4.3,3068,"100,000+"
3.8,16317,"100,000+"
4.3,244302,"10,000,000+"
3.7,3,"1,000+"
4.5,13466,"500,000+"
4.3,27749,"1,000,000+"
4.4,77,"10,000+"
3.4,25515,"10,000,000+"
4.5,28030,"1,000,000+"
1.6,242,"50,000+"
4.5,75719,"5,000,000+"
4.4,122280,"5,000,000+"
3.8,1103,"100,000+"
4.3,21804,"1,000,000+"
4.3,20691,"1,000,000+"
3.0,859,"100,000+"
4.0,232,"50,000+"
4.2,130287,"10,000,000+"
4.8,5865,"100,000+"
4.0,46,"5,000+"
4.5,41,"5,000+"
4.7,413,"10,000+"
1.9,16,"1,000+"
4.9,29,500+
4.4,544,"5,000+"
4.7,2068,"100,000+"
4.9,1288,"10,000+"
4.8,1902,"100,000+"
4.5,1418,"10,000+"
4.6,2736,"100,000+"
4.5,43,100+
5.0,7,5+
3.9,1016,"50,000+"
4.3,109,"10,000+"
4.8,1304467,"10,000,000+"
4.3,1320,"100,000+"
4.6,156,"10,000+"
4.1,1167,"100,000+"
4.5,245104,"5,000,000+"
4.3,5879,"1,000,000+"
3.8,8175,"1,000,000+"
2.4,45,"10,000+"
4.3,138337,"10,000,000+"
2.8,48,"10,000+"
4.5,947515,"10,000,000+"
4.6,5546,"100,000+"
4.1,13304,"1,000,000+"
4.2,4585,"50,000+"
4.6,9,"1,000+"
4.3,9966,"1,000,000+"
4.6,70335,"500,000+"
5.0,15,50+
5.0,1,50+
3.9,14,"1,000+"
4.2,218,"50,000+"
3.9,168,"5,000+"
4.2,5,100+
3.5,54,"10,000+"
4.0,4,100+
3.7,56,"5,000+"
3.8,10,"1,000+"
4.3,269,"50,000+"
4.5,6,50+
4.6,11480,"100,000+"
4.5,301,"10,000+"
4.3,1895,"50,000+"
4.4,847,"10,000+"
4.6,19640,"100,000+"
3.9,333,"100,000+"
3.9,25205,"1,000,000+"
3.1,742,"100,000+"
3.9,71,"10,000+"
4.4,138,"10,000+"
4.4,47,"1,000+"
4.4,48451,"1,000,000+"
4.6,22,"1,000+"
3.9,15665,"5,000,000+"
4.6,3703,"100,000+"
2.5,2794,"1,000,000+"
4.6,251,"1,000+"
2.8,632,"500,000+"
4.0,32,"5,000+"
3.4,54,"10,000+"
3.8,32,"10,000+"
4.5,80,"10,000+"
4.8,8,"5,000+"
3.3,1307,"500,000+"
3.9,97,"50,000+"
3.5,33,"10,000+"
4.5,641219,"10,000,000+"
4.0,1926,"1,000,000+"
3.6,437,"100,000+"
4.7,12,500+
3.9,20829,"5,000,000+"
5.0,2,500+
4.6,14,500+
3.9,4374,"1,000,000+"
4.9,26,"1,000+"
3.6,11187,"1,000,000+"
3.7,2992,"500,000+"
3.9,22,"1,000+"
2.7,135,"10,000+"
3.8,67,"10,000+"
2.8,636,"100,000+"
3.5,4,500+
4.1,36,"10,000+"
4.7,1363,"10,000+"
4.3,34,"5,000+"
4.5,21979,"1,000,000+"
4.1,158,"50,000+"
4.8,16,500+
3.4,198,"50,000+"
5.0,3,100+
4.3,37,"5,000+"
4.4,37122,"1,000,000+"
1.8,5,"1,000+"
4.2,57,"10,000+"
3.3,294,"10,000+"
5.0,7,10+
4.8,10,"1,000+"
4.5,472,"10,000+"
5.0,100,"1,000+"
4.5,22167,"1,000,000+"
4.7,38,500+
4.6,69,"1,000+"
4.5,38,"1,000+"
3.5,4,100+
3.5,4,"1,000+"
2.9,28,500+
5.0,23,500+
4.3,1004709,"50,000,000+"
4.8,238,"10,000+"
4.7,119,"1,000+"
4.3,2838064,"100,000,000+"
4.1,14,100+
5.0,3,100+
5.0,3,100+
4.0,4015,"1,000,000+"
4.3,28,"1,000+"
4.1,698,"100,000+"
5.0,8,100+
5.0,2,500+
4.0,6,100+
3.5,8,10+
4.1,15057,"500,000+"
4.6,10198,"100,000+"
4.1,132792,"10,000,000+"
4.2,60820,"5,000,000+"
4.2,4977,"100,000+"
2.2,62,"10,000+"
4.3,45558,"5,000,000+"
4.7,19784,"100,000+"
3.8,400,"50,000+"
4.1,15,"1,000+"
3.1,10006,"1,000,000+"
4.2,246705,"1,000,000+"
3.0,2719,"100,000+"
4.8,265,"1,000+"
3.7,50,"5,000+"
3.1,112,"1,000+"
4.6,547,"10,000+"
2.9,333,"50,000+"
4.2,329,"100,000+"
4.7,705,"10,000+"
4.5,70,"1,000+"
2.8,48,"5,000+"
4.4,2839,"100,000+"
4.4,96,"10,000+"
4.1,2048,"100,000+"
4.6,48,"1,000+"
3.0,67,"5,000+"
4.1,64,"5,000+"
4.2,97890,"1,000,000+"
4.4,16,100+
3.9,25035,"1,000,000+"
4.3,58614,"1,000,000+"
4.5,4,50+
4.5,4,10+
3.6,57,"10,000+"
2.0,8,"1,000+"
4.0,41,"10,000+"
4.5,1376,"100,000+"
4.0,11,"1,000+"
4.3,1098,"50,000+"
4.5,69,"1,000+"
4.8,41,"5,000+"
4.5,75,"10,000+"
4.2,17,"1,000+"
4.5,12572,"1,000,000+"
4.6,84114,"500,000+"
3.9,205,"50,000+"
4.3,131,"5,000+"
3.9,319,"10,000+"
4.3,13064,"1,000,000+"
3.7,120,"10,000+"
4.7,3,100+
4.3,42,"5,000+"
1.7,21,100+
4.5,101,"10,000+"
4.7,3,100+
5.0,4,50+
4.6,83,"5,000+"
2.9,19,"5,000+"
4.8,11,"1,000+"
2.3,3,"1,000+"
3.8,174,"10,000+"
4.2,5,500+
4.4,551,"100,000+"
4.0,38448,"5,000,000+"
4.1,22782,"1,000,000+"
3.4,5,500+
4.3,85882,"10,000,000+"
4.0,51067,"5,000,000+"
4.2,13005,"1,000,000+"
4.1,131,"1,000+"
4.7,396,"10,000+"
4.2,41693,"1,000,000+"
3.9,138739,"10,000,000+"
3.8,91645,"10,000,000+"
4.1,41,"5,000+"
4.2,107497,"1,000,000+"
3.8,299,"10,000+"
4.7,20535,"500,000+"
3.7,7664,"500,000+"
4.3,25952,"500,000+"
4.0,22,"1,000+"
4.2,51791,"1,000,000+"
4.6,25744,"500,000+"
4.7,513,"50,000+"
4.7,142308,"5,000,000+"
4.3,54221,"1,000,000+"
4.2,2231,"500,000+"
3.5,1380,"500,000+"
4.7,412744,"10,000,000+"
4.7,12784,"1,000,000+"
4.5,2586,"100,000+"
4.5,992,"100,000+"
4.7,24557,"1,000,000+"
4.6,16041,"1,000,000+"
4.6,267229,"10,000,000+"
4.9,55723,"1,000,000+"
4.2,14356,"1,000,000+"
4.3,997,"100,000+"
4.4,1490722,"50,000,000+"
4.4,23474,"5,000,000+"
4.5,12293,"1,000,000+"
4.3,2017,"100,000+"
4.4,3588,"500,000+"
4.4,767,"100,000+"
3.0,1279,"100,000+"
4.8,22290,"500,000+"
4.7,34279,"1,000,000+"
4.6,7342,"1,000,000+"
4.0,309,"100,000+"
3.7,1478,"100,000+"
3.5,807,"500,000+"
2.7,5706,"500,000+"
4.7,183343,"5,000,000+"
4.1,213,"50,000+"
4.5,5481,"500,000+"
4.6,769,"100,000+"
4.5,45452,"5,000,000+"
4.4,289,"100,000+"
4.3,112223,"1,000,000+"
4.4,2100,"100,000+"
4.5,2442,"100,000+"
4.6,12034,"1,000,000+"
4.7,8264,"500,000+"
4.6,1977,"100,000+"
3.1,305,"100,000+"
3.9,6903,"1,000,000+"
4.7,62561,"1,000,000+"
4.6,9016,"1,000,000+"
4.7,41625,"1,000,000+"
5.0,2,100+
4.4,8433,"100,000+"
4.8,726,"1,000+"
4.1,8,100+
4.3,828,"10,000+"
4.4,12,"1,000+"
4.7,7,"1,000+"
4.0,4,10+
3.4,736,"50,000+"
4.6,15,50+
2.8,33,"1,000+"
3.1,421,"100,000+"
3.9,262,"10,000+"
4.2,69,"5,000+"
4.5,64983,"1,000,000+"
4.1,60,"1,000+"
4.2,12,"1,000+"
3.3,555,"50,000+"
4.4,75,500+
4.4,36,"10,000+"
4.6,20,100+
4.4,19212,"500,000+"
4.5,14,100+
4.1,46,"1,000+"
2.2,23,"1,000+"
4.2,31,"5,000+"
4.8,4,"1,000+"
3.2,124,"10,000+"
4.3,291,"10,000+"
